symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
RBGPF,71.534,0.086,2621,51333512595,2.32,62.35-83.12,0.75,Reckitt Benckiser Group plc,USD,0001420798,,,Other OTC,PNK,Household & Personal Products,https://www.reckitt.com,"Reckitt Benckiser Group plc manufactures and sells health, hygiene, and nutrition products in the United Kingdom, the United States, China, India, and internationally. The company offers acne treatment creams, facial washes, and cleansing pads; disinfection, hygiene, and first aid products; condoms, sex toys, and lubricants; heartburn and indigestion solutions; and cough and chest congestion, multi-symptom, and sinus remedies for adults and children under the Clearasil, Dettol, Durex, Gaviscon, and Mucinex brands. It also provides analgesics; sore throat medications; and hair removal products under the Nurofen, Strepsils, and Veet brands. In addition, the company offers fragrances and devices; water softeners; home cleaning products; dish washes; toilet cleaners; disinfectants; sprays, baits, and plug-ins for pest control; stain removals; fabric washing; and other hygiene products under the Air Wick, Calgon, Cillit Bang, Finish, Harpic, Lysol, Mortein, Vanish, and Woolite brands, as well as analgesics, adult nutrition products, iron-fortified hypoallergenic baby formula, products for joint issues, and infant and toddler nutrition products, as well as vitamins, minerals, and supplements under the Biofreeze, Airborne, Mead Johnson, Move Free, Enfamil, and Nutramigen brands. Further, it provides probiotics, sore throat pain relief products, Omega products, brain health support products, cleaning and carpet cleaning products, septic tank system treatment products, cough syrups, plant-based laundry products, probiotics, and lubricants under the Digestive Advantage, Cepacol, MegaRed, Neuriva, Easy-Off, RID-X, Delsym, Botanical Origin, Bodi-Ome, and K-Y brands. The company was founded in 1819 and is headquartered in Slough, the United Kingdom.",Mr. Kris  Licht,Consumer Defensive,GB,40000,44 17 5321 7800,Turner House,Slough,,SL1 3UH,,0,https://financialmodelingprep.com/image-stock/RBGPF.png,2007-11-07,True,False,True,False,False
