symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
BENF,0.92,0,197000,241016086,0,0.9166-16.5,-0.0375,Beneficient,USD,0001775734,,,NASDAQ Global Market,NASDAQ,Asset Management,https://www.trustben.com,"Beneficient, a technology-enabled financial service company, provides liquidity solutions to participants in the alternative asset industry. It operates AltAccess platform, which provides liquidity, custody, and investment analytics solutions, including AltLiquidity, an online tool that helps to find liquidity solutions for its alternative assets on a cybersecure platform; AltQuote, a quote tool for alternative assets; AltAccess, a secure platform for end-to-end alternative asset transactions; AltCustody to digitize and track its alternative assets; AltData, an investment analytics for its alternative asset data in one place; and AltTrading, a trading solution. The company serves mid-to-high net worth individual investors, small-to-midsize institutional investors, family offices, and fund general partners. The company is based in Dallas, Texas.",Mr. Brad K. Heppner,Financial Services,US,150,214 445 4700,325 North Saint Paul Street,Dallas,TX,75201,,0,https://financialmodelingprep.com/image-stock/BENF.png,2021-12-03,True,False,True,False,False
