symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
NSANY,8.36,1.098921,71846,16374565335,0.14,5.81-9.65,0.02,"Nissan Motor Co., Ltd.",USD,,US6547444082,654744408,Other OTC,PNK,Auto Manufacturers,https://www.nissan-global.com,"Nissan Motor Co., Ltd. manufactures and sells vehicles and automotive parts worldwide. It sells vehicles under the Nissan, Infiniti, Datsun, Heritage, and Motorsports brands. The company offers vehicle and vehicle parts; engines, manual transmissions, and multiplier/reducer units; automotive parts; axles; specially equipped vehicles; and motorsports engines. It also provides financial services, auto credit and car leasing, card business, insurance agency, and inventory finance, as well as engages in exterior and interior design for automobiles, and operations and consulting related to the analysis and assay of raw materials. In addition, the company engages in the provision of travel, environmental and engineering, production technology center, and facility services; ground and vehicle management, and information and logistics businesses; design, vehicle drawings and experiments, other engineering, electronic devices, and electronic equipment businesses; export and import of auto components and materials; and real estate businesses. Further, it is involved in promotion of motorsports, including race and motorsports event planning, and vehicle remodeling; sale of car parts and accessories for motorsports; and demonstration test and commercialization study for second-life use of lithium-ion batteries for automotive use. Additionally, the company imports and sells Renault vehicles and parts; and manages and plans professional soccer team and soccer schools. The company was founded in 1933 and is headquartered in Yokohama, Japan.",Mr. Makoto  Uchida,Consumer Cyclical,JP,131719,81 45 523 5523,"1-1, Takashima 1-chome",Yokohama,,220-8686,,0,https://financialmodelingprep.com/image-stock/NSANY.png,1980-03-24,False,False,True,False,False
