symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
BZQIY,6.27,-0.012929,200,3469592079,0.31,5.49-9.4,0.1227,Bezeq The Israel Telecommunication Corp. Ltd,USD,,,,Other OTC,PNK,Telecom Services,https://www.bezeq.co.il,"Bezeq The Israel Telecommunication Corporation Limited provides communications services to business and private customers in Israel. It operates in four segments: Fixed-line Domestic Communication; Cellular Communication; Internet, International Communications, and NEP Services and ICT Solutions; and Multi-channel Television. The company offers telephony services, including basic telephony services on the domestic telephone line, as well as associated services, such as voice mail and caller ID; national numbering services; broadband Internet access infrastructure services; and transmission and data-communication services. It also provides virtual server services; Bcyber services; smart business services; private virtual PBX services; and B144 service, an advertising platform for digital advertising and marketing to small businesses, BCam, Wi-Fi, SMS, and remote backup. In addition, the company offers infrastructure services, company's network connection, billing services, and space leasing; and operates and maintains radio transmitters for broadcasting of radio and television contents. Further, it provides basic telephone, browsing and data communications, messaging, push to talk, Internet of Things, roaming, and servicing and repair services, as well as sells terminal equipment; installs, operates, and maintains cellular communication equipment and systems; and offers infrastructure and communication technologies solutions, as well as data transmission, NEP, PBX, multi-channel digital satellite television, over the Internet and value added services. The company was founded in 1980 and is based in Holon, Israel.",Mr. Ilan  Sigal,Communication Services,IL,5598,972 3 626 2200,7 Hamanor Street,Holon,,5886102,,0,https://financialmodelingprep.com/image-stock/BZQIY.png,2010-07-14,True,False,False,False,False
