symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
SGAPY,17.51,0.520439,116964,28936150780,0.73,16.19-20.82,0.08,Singapore Telecommunications Limited,USD,,US82929R3049,,Other OTC,PNK,Telecom Services,https://www.singtel.com,"Singapore Telecommunications Limited, together with its subsidiaries, provides telecommunication services to consumers and small businesses in Singapore, Australia, the United States, Europe, and internationally. The company engages in the carriage business, including mobile, pay television, fixed broadband, voice, and content and digital services, as well as equipment sales; digital media and advertising services; integrated information and communications technology solutions, such as cloud computing, multi-access edge computing, software-defined network, and digital solutions; fund management services to enterprise customers. It also offers mobile phones, accessories, watches, watch straps, cables, adapters, multimedia hubs, cameras, gimbals, cases, chargers, drones, earphones, headphones, microphones, keyboards, laptops, screen protectors, speakers, tablets, trackers, and wearables, as well as mouse, connectivity, gaming, smart home, power solution, and storage solution products; postpaid and prepaid plans; and postpaid add-on, roaming, 5G, and AR/VR entertainment services. In addition, the company provides broadband plans and add-on, WiFi mesh, Wi-Fi 6, Microsoft 365 subscription, TV packages and guides, TV Go, video on demand, instalment plans, wellness, news stand, music, and telephony services; car, home content, domestic helper, and travel insurance; DVR set top boxes; lifestyle products; and Singtel Surf School that offers cyber fun, safety, and education services, as well as tech workshops. Further, it offers cloud, data center, and software-as-a service; Internet of Things; cyber security, IT, professional consulting, and managed services; voice unified communications, cloud conferencing, international calling, and SIP trunking services; managed network and managed unified communications services; satellite services; and Singtel Liquid-X, a suite of cloud centric services. The company was incorporated in 1992 and is headquartered in Singapore.",Mr. Kuan Moon  Yuen,Communication Services,SG,24070,65 6838 3388,31 Exeter Road,Singapore,,239732,,0,https://financialmodelingprep.com/image-stock/SGAPY.png,2006-09-06,False,False,True,False,False
