symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
PARAA,15.53,1.761493,69235,8197914078,0.2,14.07-29.51,0.21,Paramount Global,USD,0000813828,,92556H107,NASDAQ Global Select,NASDAQ,Entertainment,https://www.paramount.com,"Paramount Global operates as a media and entertainment company worldwide. The company distributes a schedule of news and public affairs broadcasts, and sports and entertainment programming; acquires or develops, and schedules programming on the CBS Television Network that includes primetime comedies and dramas, reality, specials, kids' programs, daytime dramas, game shows, and late night programs; produces or distributes talk shows, court shows, game shows, and newsmagazines; owns and operates 29 broadcast television stations; and operates CBS Sports Network, a 24-hour cable channel that provides sports and related content, as well as streaming and cable subscription services. It also operates Paramount+, a digital subscription video on-demand and live streaming services; and creates and acquires programming for distribution and viewing on various media platforms, including subscription cable networks, subscription streaming, and premium and basic cable networks. In addition, the company develops, produces, finances, acquires, and distributes films. Paramount Global was formerly known as ViacomCBS Inc. and changed its name to Paramount Global in February 2022. The company was incorporated in 1986 and is headquartered in New York, New York. Paramount Global operates as a subsidiary of National Amusements, Inc.",Mr. Robert Marc Bakish,Communication Services,US,24500,212 258 6000,1515 Broadway,New York,NY,10036,,0,https://financialmodelingprep.com/image-stock/PARAA.png,2019-12-05,False,False,True,False,False
