symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
CSGS,52.16,0.871068,337214,1656017408,1.12,47.04-69.35,0.57,"CSG Systems International, Inc.",USD,0001005757,US1263491094,126349109,NASDAQ Global Select,NASDAQ,Software—Infrastructure,https://www.csgi.com,"CSG Systems International, Inc. provides revenue management and digital monetization, customer engagement, and payment solutions primarily to the communications industry in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. It offers Advanced Convergent Platform, a private SaaS based platform; related solutions, including field force automation, analytics, electronic bill presentment, ACH, etc. to the North American cable and satellite markets. The company also provides managed services; and professional services to implement, configure, and maintain its solutions, as well as licenses various solutions, such as mediation, partner management, rating, and charging. It serves retail, financial services, healthcare, insurance, and government entities. The company was incorporated in 1994 and is headquartered in Greenwood Village, Colorado.",Mr. Brian A. Shepherd,Technology,US,5700,303 200 2000,6175 South Willow Drive,Greenwood Village,CO,80111,7.11075,65.7507,https://financialmodelingprep.com/image-stock/CSGS.png,1996-02-28,False,False,True,False,False
