symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
PWCDF,25.613,1.084819,51442,17018788649,1.56,23.05-29.78,-0.0569,Power Corporation of Canada,USD,,,,Other OTC,PNK,Insurance—Life,https://www.powercorporation.com,"Power Corporation of Canada operates as an international management and holding company in North America, Europe, and Asia. It operates through Lifeco, IGM Financial, and GBL segments. The company offers life, disability, critical illness, accidental death, dismemberment, health and dental protection, and creditor insurance; retirement and investment management; asset management; and reinsurance and retrocession; investment advisory, financial planning, and related services; and fund, protection, and wealth management services. It also provides employer-sponsored defined contribution plan, individual retirement account and drawdown, enrollment, communication material, investment option, and education services, as well as taxable brokerage accounts; private label recordkeeping and administrative services; payout annuities, equity release mortgages, life bonds, mortgage, securities, pension, private equity, debt and thematic fund, and financial services; and investment products, such as equity, fixed income, absolute return and alternative strategies, exchange traded funds, trust funds, and model-based separately managed accounts and portfolios. In addition, the company holds interests in various businesses, such as mineral-based specialty solutions; testing, inspection, and certification; cement, aggregates, and concrete; wines and spirits; sportswear and sports equipment design and distribution; materials technology and recycling of precious metals; disposable hygiene products; Atlantic salmon; customer experience and business process outsourcing; regional leisure parks; mobile game development and publishing; and bicycle manufacturing. Further, it generates renewable energy through solar and wind facilities; and designs, develops, and manufactures specification-grade LED solutions and zero-emission vehicles. The company was incorporated in 1925 and is based in Montréal, Canada. Power Corporation of Canada operates as a subsidiary of Pansolo Holding Inc.",Mr. Robert Jeffrey Orr,Financial Services,CA,,,751 Victoria Square,Montreal,QC,H2Y 2J3,,0,https://financialmodelingprep.com/image-stock/PWCDF.png,2009-02-13,True,False,True,False,False
