symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
TRYIY,9.77,0.793975,41417,7821002240,0.26,9.25-12.65,-0.07,"Toray Industries, Inc.",USD,,,,Other OTC,PNK,Textile Manufacturing,https://www.toray.co.jp,"Toray Industries, Inc., together with its subsidiaries, manufactures, processes, and sells fibers and textiles, performance chemicals, carbon fiber composite materials, environment and engineering products, and life science products in Japan, China, North America, Europe, and internationally. The company offers filament yarns, staple fibers, and spun yarns, as well as woven and knitted fabrics of nylon, polyester, acrylics, and others; non-woven fabrics; ultra-fine fibers; and apparel products. It also provides nylon, ABS, PBT, PPS, and other resins and molded products; polyolefin foam products; polyester, polyethylene, polypropylene, and other films; processed film products; raw materials for synthetic fibers and other plastics; fine chemicals; electronic and information materials; and graphic materials. In addition, the company offers carbon fibers, carbon fiber composite materials, and molded products; analysis, physical evaluation, research, and other services; and pharmaceuticals, medical devices, etc. Further, it provides engineering services; condominiums; industrial equipment and machinery; IT-related equipment; water treatment membranes and related equipment; and materials for housing, building, and civil engineering applications. The company was formerly known as Toyo Rayon Co., Ltd. and changed its name to Toray Industries, Inc. in 1970. The company was incorporated in 1926 and is headquartered in Tokyo, Japan.",Mr. Mitsuo  Ohya,Consumer Cyclical,JP,48682,81 3 3245 5111,Nihonbashi Mitsui Tower,Tokyo,,103-8666,,0,https://financialmodelingprep.com/image-stock/TRYIY.png,2006-03-15,True,False,True,False,False
