symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
FET,23.85,2.834082,38178,242017875,0,20.3-33.84,1.03,"Forum Energy Technologies, Inc.",USD,0001401257,US34984V1008,34984V209,New York Stock Exchange,NYSE,Oil & Gas Equipment & Services,https://www.f-e-t.com,"Forum Energy Technologies, Inc. designs, manufactures, and distributes products serving the oil, natural gas, industrial, and renewable energy industries in the United States and internationally. It operates through three segments: Drilling & Downhole, Completions, and Production. The Drilling & Downhole segment designs, manufactures, and supplies products, and provides related services to the drilling, well construction, artificial lift, and subsea energy construction markets, including applications in oil and natural gas, renewable energy, defense, and communications. This segment offers drilling technologies consisting of capital equipment and a line of products consumed in the drilling process; well construction casing and cementing equipment, and protection products for artificial lift equipment and cables; and subsea remotely operated vehicles and trenchers, submarine rescue vehicles, specialty components and tools, and complementary subsea technical services. The Completions segment offers hydraulic fracturing pumps, cooling systems, high-pressure flexible hoses, and flow iron for pressure pumping, hydraulic fracturing and flowback services markets; wireline cable and pressure control equipment for well completion and intervention service markets; and coiled tubing strings and coiled line pipe. The Production segment designs, manufactures, and supplies products, and provides related equipment and services for production and infrastructure markets. This segment offers engineered process systems, production equipment, specialty separation equipment, and various industrial valves for oil and natural gas customers, power generation, renewable energy, and other general industrial applications. The company was formerly known as Forum Oilfield Technologies, Inc. and changed its name to Forum Energy Technologies, Inc. in August 2010. Forum Energy Technologies, Inc. was incorporated in 2005 and is headquartered in Houston, Texas.",Mr. Neal A. Lux,Energy,US,1500,713 351 7900,10344 Sam Houston Park Drive,Houston,TX,77064,4.875,36.875,https://financialmodelingprep.com/image-stock/FET.png,2012-04-12,False,False,True,False,False
