symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
SSEZY,19.32,0.564553,50865,21100145418,1.19,16.03-23.98,-0.04,SSE plc,USD,,US78467K1079,81012K309,Other OTC,PNK,Utilities—Diversified,https://www.sse.com,"SSE plc engages in the generation, transmission, distribution, and supply of electricity. It generates electricity from water, gas, coal, oil, and multi fuel. The company distributes electricity to approximately 3.8 million homes and businesses across the north of the central belt of Scotland and central southern England; and owns, operates, and develops high voltage electricity transmission system in the north of Scotland and remote islands. It also produces, stores, distributes, and supplies gas. In addition, it engages in the electricity and utility contracting, telecommunications, energy trading, insurance, and property holding businesses, as well as provides maintenance services. The company was formerly known as Scottish and Southern Energy plc and changed its name to SSE plc in September 2011. SSE plc was incorporated in 1989 and is based in Perth, the United Kingdom.",Mr. Alistair  Phillips-Davies,Utilities,GB,12180,44 17 3845 6000,Inveralmond House,Perth,,PH1 3AQ,,0,https://financialmodelingprep.com/image-stock/SSEZY.png,2010-01-20,False,False,True,False,False
