symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
NTB,27.97,1.335637,166259,1374387063,1.76,22.93-38.31,0.57,The Bank of N.T. Butterfield & Son Limited,USD,0001653242,BMG0772R2087,G0772R208,New York Stock Exchange,NYSE,Banks—Diversified,https://www.butterfieldgroup.com,"The Bank of N.T. Butterfield & Son Limited provides a range of community, commercial, and private banking services to individuals and small to medium-sized businesses. It accepts retail and corporate checking, savings, term, and interest bearing and non-interest bearing deposits, as well as certificate of deposits. The company's lending portfolio includes residential mortgage lending, automobile lending, consumer financing, credit cards, overdraft facilities, commercial real estate lending, and commercial and industrial loans. It also offers investment products and services; and cash and liquidity management, foreign exchange, custody administration, and settlement services. In addition, the company provides personal and property/auto insurance products; letters of credit; and cash management, payroll, remote banking, money market, advisory, brokerage, trust, estate, company management, and fiduciary services. Further, it offers debit cards; automated teller machines; and personal and business deposit, merchant acquiring, and mobile and internet banking services. The company operates through offices in the Cayman Islands, Guernsey, Jersey, the United Kingdom, The Bahamas, Switzerland, Singapore, Mauritius, and Canada. It also operates through 3 branches in Bermuda and 4 branches in the Cayman Islands. The Bank of N.T. Butterfield & Son Limited was founded in 1858 and is headquartered in Hamilton, Bermuda.",Mr. Michael W. Collins,Financial Services,BM,1261,14412951111,65 Front Street,Hamilton,,HM 12,45.2232,76.4132,https://financialmodelingprep.com/image-stock/NTB.png,2016-09-16,False,False,True,False,False
