symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
EPSN,5.41,0.405461,66035,119911568,0.25,4.76-7.59,0.01,Epsilon Energy Ltd.,USD,0001726126,CA2943752097,294375209,NASDAQ Global Market,NASDAQ,Oil & Gas E&P,https://www.epsilonenergyltd.com,"Epsilon Energy Ltd., a natural gas and oil company, engages in the acquisition, development, gathering, and production of oil and gas reserves in the United States. It operates through Upstream and Gathering System segments. The Company has natural gas production in the Marcellus in Pennsylvania; and oil, natural gas liquids (NGL), and natural gas production in the Anadarko Basin in Oklahoma. As of December 31, 2021, it had total estimated net proved reserves of 110,969 million cubic feet of natural gas reserves, 819,726 barrels of NGL, and 305,052 barrels of oil and other liquids. Epsilon Energy Ltd. was incorporated in 2005 and is based in Houston, Texas.",Mr. Jason P. Stabell,Energy,US,9,281 670 0002,16945 Northchase Drive,Houston,TX,77060,2.35472,8.25472,https://financialmodelingprep.com/image-stock/EPSN.png,2007-11-15,False,False,True,False,False
