symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
EJPRY,8.43,0.384901,51937,19046573130,0.12,8.25-10.16,-0.05,East Japan Railway Company,USD,,US2732021017,,Other OTC,PNK,Railroads,https://www.jreast.co.jp,"East Japan Railway Company operates as a passenger railway company in Japan and internationally. The company operates through Transportation, Retail & Services, Real Estate & Hotels, and Others segments. It offers passenger railway, freight, bus transportation, travel agency, warehousing, financial, telecommunication, computer-related data, casualty insurance, and dry cleaning and other agency services. The company is also involved in the operation of aerial cableway and parking lot; advertising and promotion; books and magazines publication; automobile maintenance and repair; hotel and restaurant management; civil engineering and general construction; facilities construction; and electricity supply businesses. In addition, it engages in the sale of prepaid vouchers, memberships for sport and leisure facilities, including golf and tennis clubs; and oil, gas, and car accessories; travel goods, food, beverages, liquors, medicines, cosmetics, and daily necessities. Further, the company is involved in the sale, leasing, management, and brokerage of real estate properties; manufacture of transport-related machinery and equipment, as well as precision and industrial machinery and tools; production and sale of signs and information boards; and establishment and management of recreation areas, physical fitness facilities, cultural facilities, preparatory schools and other educational facilities, and movie theaters. Additionally, it engages in the production of beverages and liquors; processing and sale of marine products; manufacture and sale of aggregates, masonry materials, concrete posts, and blocks; sale of tickets for events, etc.; and photo development activities. The company operates 1,676 railway stations and 7,401.7 kilometers of railway network; 193 shopping centers; and various hotel with a total of 9,190 guest rooms. East Japan Railway Company was incorporated in 1987 and is headquartered in Tokyo, Japan.",Mr. Yuji  Fukasawa,Industrials,JP,69235,81 3 5334 1151,2-2-2 Yoyogi,Tokyo,,151-8578,,0,https://financialmodelingprep.com/image-stock/EJPRY.png,2008-05-29,False,False,True,False,False
