symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
SSUMY,20.07,0.826585,30831,24517111242,0.82,12.43-22.68,-0.19,Sumitomo Corporation,USD,,US8656131039,,Other OTC,PNK,Conglomerates,https://www.sumitomocorp.com,"Sumitomo Corporation engages in general trading business worldwide. It operates through six segments: Metal Products; Transportation & Construction Systems; Infrastructure; Media & Digital; Living Related & Real Estate; and Mineral Resources, Energy, Chemical & Electronics. The company provides steel sheets and tubular products; and manufactures, leases, sells, services, and finances ships, aircrafts, motor vehicles, construction equipment, and components and parts. It is also involved in the development of renewable energy projects comprising power generation and power plant engineering, procurement, and construction activities; electricity retail; industrial facilities and equipment, water, transportation systems and infrastructure, airports, smart city project, environmental solutions, and storage battery businesses; development and operation of industrial parks; arranging insurance; and provision of logistics services. In addition, the company engages in the cable television, 5G related technologies, programming distribution, movies, digital media and video content, TV shopping, and e-commerce businesses; cell phone, ICT platform, digital solution, and venture capital businesses; provision of smart communications infrastructure; operation of food supermarkets and drugstore chains; trade of cement and building materials; and real estate businesses. Further, it develops and trades in coal, iron ore, manganese, uranium, non-ferrous and precious metals, petroleum, natural gas and liquefied natural gas, and commodity derivative transactions; trades in non-ferrous metal products, liquefied petroleum gas, storage batteries, carbon products, plastics, organic and inorganic chemicals, silicon wafers, LEDs, pharmaceuticals, agricultural chemicals, household insecticides, fertilizers, and veterinary drugs; engages in the investing activities; and provides electronics manufacturing services. The company was incorporated in 1919 and is headquartered in Tokyo, Japan.",Mr. Masayuki  Hyodo,Industrials,JP,74920,81 3 6285 5000,Otemachi Place East Tower,Tokyo,,100-8601,,0,https://financialmodelingprep.com/image-stock/SSUMY.png,2006-01-27,False,False,True,False,False
