symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
WTBFA,578,0.500518,7,1326231982,7.4,578.0-1500.0,-247,W.T.B. Financial Corporation,USD,,US9293341007,,Other OTC,PNK,Banks—Regional,https://www.watrust.com,"W.T.B. Financial Corporation operates as the bank holding company for Washington Trust Bank that provides banking, fiduciary, asset management, mortgage banking, and other financial services to corporate and individual customers. The company's deposit products include checking, savings and money market, health savings, individual retirement, and analyzed accounts, as well as certificates of deposit. It also offers credit and debit cards; home, auto, boat, motorcycle, motor home, home equity, equipment, debt refinancing, term, and agriculture loans; and SBA and commercial real estate financing products, as well as revolving, personal, and home equity lines of credit. In addition, the company provides investment products and services, such as retirement planning, mutual funds, stocks/bonds, life/long-term care insurance, annuities, brokerage, planning, and education funding. Further, it offers wealth management services consisting of investment management, charitable and nonprofit administration, estate settlement, family office, trust administration, retirement planning, employee benefits administration, and custody services, as well as portfolio management services. Additionally, the company provides digital wallets; remote deposit, merchant, treasury management, private banking, and online and mobile banking services; and documentary and standby letters of credit, documentary collection, foreign exchange products, foreign accounts receivable insurance, and SBA export loan guaranty programs. It operates through 42 branches and offices in Washington, Idaho, and Oregon. The company was founded in 1902 and is headquartered in Spokane, Washington.",Mr. Peter F. Stanton,Financial Services,US,1189,509 353 3865,717 West Sprague Avenue,Spokane,WA,99201,,0,https://financialmodelingprep.com/image-stock/WTBFA.png,2012-09-25,False,False,True,False,False
