symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
DIT,179.2,0.397856,1032,109077069,0.72,154.04-249.99,-0.31,AMCON Distributing Company,USD,0000928465,US02341Q2057,02341Q205,American Stock Exchange,AMEX,Food Distribution,https://www.amcon.com,"AMCON Distributing Company, together with its subsidiaries, engages in the wholesale distribution of consumer products in the Central, Rocky Mountain, and Mid-South regions of the United States. It operates through Wholesale Distribution and Retail Health Food segments. The Wholesale Distribution segment distributes consumer products, including cigarettes and tobacco products, candy and other confectionery, beverages, groceries, paper products, health and beauty care products, frozen and refrigerated products, and institutional foodservice products. It serves retailers, such as convenience stores, discount and general merchandise stores, grocery stores, drug stores, liquor stores, tobacco shops, and gas stations; and institutional customers, including restaurants and bars, schools, and sports complexes, as well as other wholesalers. This segment also markets private label lines of water, candy products, batteries, and other products. In addition, the Retail Health Food segment is involved in the retail of natural, organic, and specialty foods consisting of produce, baked goods, frozen foods, nutritional supplements, personal care items, and general merchandise. Further, the company operates twenty retail health food stores under the Chamberlin's Natural Foods, Akin's Natural Foods, and Earth Origins Market brands. AMCON Distributing Company was incorporated in 1986 and is based in Omaha, Nebraska.",Mr. Christopher H. Atayan,Consumer Defensive,US,1003,402 331 3727,7405 Irvington Road,Omaha,NE,68122,5.34761,170.102,https://financialmodelingprep.com/image-stock/DIT.png,1995-08-04,False,False,True,False,False
