symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
TRMK,21.67,0.79917,249540,1323389067,0.92,20.28-38.47,0.44,Trustmark Corporation,USD,0000036146,US8984021027,898402102,NASDAQ Global Select,NASDAQ,Banks—Regional,https://www.trustmark.com,"Trustmark Corporation operates as the bank holding company for Trustmark National Bank that provides banking and other financial solutions to individuals and corporate institutions in the United States. The company operates through three segments: General Banking, Wealth Management, and Insurance. It offers checking, savings, and money market accounts; certificates of deposits and individual retirement accounts; financing for commercial and industrial projects, income-producing commercial real estate, owner-occupied real estate, and construction and land development; and installment and real estate loans, and lines of credit, as well as treasury management services. The company also provides mortgage banking services, including construction financing, production of conventional and government-insured mortgages, and secondary marketing and mortgage servicing. In addition, it provides wealth management and trust services, such as administration of personal trusts and estates; management of investment accounts for individuals, employee benefit plans, and charitable foundations; and corporate trust and institutional custody, securities brokerage, financial and estate planning, retirement plan, and investment management services. Further, the company offers business insurance products and services for medical professionals, construction, manufacturing, hospitality, real estate, and group life and health plans; and life and health insurance, and personal line policies for individual customers. As of December 31, 2021, it operated 167 full-service branches and 13 limited service branches; and 198 automated teller machines and 69 interactive teller machines. The company was founded in 1889 and is headquartered in Jackson, Mississippi.","Mr. Duane Arthur Dewey CFP, CFP, M.A.",Financial Services,US,2761,601 208 5111,248 East Capitol Street,Jackson,MS,39201,44.8613,73.4813,https://financialmodelingprep.com/image-stock/TRMK.png,1980-03-17,False,False,True,False,False
