symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
QEPC,18.45,-0.458693,610,60755850,1.05,11.15-26.0,-0.55,"Q.E.P. Co., Inc.",USD,,US74727K1025,,Other OTC,PNK,Tools & Accessories,https://www.qep.com,"Q.E.P. Co., Inc., together with its subsidiaries, manufactures, markets, and distributes a range of hardwood flooring, flooring installation tools, adhesives, and flooring related products for the professional installer markets. It operates through three segments: North America, Europe, and Australia/New Zealand. The company's product portfolio includes tile saws, blades, and accessories; tile cutters and accessories; hand tools; tile spacers; scrapers; trowels and floats; mixers and paddles; drill bits, hole saws, and jigsaw blades; scarpers and blades clean-up, repair, and maintenance products; knee pads and safety tools; installation kits; underlayment products; cement boards and masonry tools; and Brutus products. The company markets its products under the QEP, LASH, Roberts, Harris Flooring Group, Capitol, HarrisWood, Kraus, Naturally Aged Flooring, Vitrex, Homelux, Brutus, PRCI, Plasplugs, Tomecanic, Premix-Marbletite (PMM), Apple Creek, and Elastimentt brands. It sells its products to home improvement retail centers, specialty distribution outlets, and flooring dealers. Q.E.P. Co., Inc. was founded in 1979 and is based in Boca Raton, Florida.",Mr. Lewis  Gould,Industrials,US,,561 994 5550,"1001 Broken Sound Parkway, NW",Boca Raton,FL,33487,,0,https://financialmodelingprep.com/image-stock/QEPC.png,1996-09-18,False,False,True,False,False
