symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
PVCT,0.068255,0.391063,158670,28634473,0,0.034-0.19,0.0007,"Provectus Biopharmaceuticals, Inc.",USD,0000315545,US74373P1084,74373P108,Other OTC,PNK,Biotechnology,https://www.provectusbio.com,"Provectus Biopharmaceuticals, Inc., a clinical-stage biotechnology company, engages in developing immunotherapy medicines based on halogenated xanthenes. It develops PV-10, an investigational autolytic cancer immunotherapy for adult solid tumor cancers, such as melanoma and gastrointestinal tumors, including hepatocellular carcinoma; colorectal cancer metastatic to the liver; neuroendocrine tumors metastatic to the liver; uveal melanoma metastatic to the liver; and pediatric solid tumor cancers, such as neuroblastoma, Ewing sarcoma, rhabdomyosarcoma, and osteosarcoma. The company is also developing oral formulations of current good manufacturing practice rose bengal sodium (cGMP RBS) for the treatment of adult solid tumor cancers, such as head and neck, breast, testicular, and colorectal cancers; pediatric blood cancers, including leukemia; coronavirus, an acute respiratory syndrome; multi-drug resistant bacteria, such as gram-negative bacteria; and for eye diseases, including infectious keratitis. In addition, it develops PH-10, an investigational immuno-dermatology agent for the treatment of inflammatory dermatoses, such as psoriasis and atopic dermatitis. The company was formerly known as Provectus Pharmaceuticals, Inc. and changed its name to Provectus Biopharmaceuticals, Inc. in December 2013. Provectus Biopharmaceuticals, Inc. was incorporated in 2002 and is based in Knoxville, Tennessee.",Dr. Eric A. Wachter,Healthcare,US,4,866 594 5999,10025 Investment Drive,Knoxville,TN,37932,,0,https://financialmodelingprep.com/image-stock/PVCT.png,1997-01-15,False,False,True,False,False
