symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
WASH,26.42,0.769097,95953,449647264,2.24,22.26-50.93,0.37,"Washington Trust Bancorp, Inc.",USD,0000737468,US9406101082,940610108,NASDAQ Global Select,NASDAQ,Banks—Regional,https://www.washtrust.com,"Washington Trust Bancorp, Inc. operates as the bank holding company for The Washington Trust Company, of Westerly that offers various banking and financial services to individuals and businesses. The company operates in two segments, Commercial Banking and Wealth Management Services. The Commercial Banking segment provides various commercial and retail lending products, such as commercial real estate loans, including commercial mortgages and construction loans; commercial and industrial loans; residential real estate loans that consist of mortgage and homeowner construction loans; and consumer loans comprising home equity loans and lines of credit, personal installment loans, and loans to individuals secured by general aviation aircraft. This segment also offers deposit accounts, including interest-bearing and noninterest-bearing demand deposits, NOW and savings accounts, money market and retirement deposit accounts, and time deposits, as well as debit card, automated teller machine, telephone banking, internet banking, mobile banking, remote deposit capture, and other cash management services. The Wealth Management Services segment provides investment management; financial planning; personal trust and estate services, such as trustee, personal representative, custodian, and guardian; and settlement of decedents' estates, as well as institutional trust services comprising custody and fiduciary services. This segment serves personal and institutional clients. The company also operates as a licensed broker-dealer; and offers variable annuities and college savings plans. As of December 31, 2021, it had 10 branch offices located in southern Rhode Island, 13 branch offices located in the greater Providence area in Rhode Island, and 1 branch office located in southeastern Connecticut. Washington Trust Bancorp, Inc. was founded in 1800 and is headquartered in Westerly, Rhode Island.",Mr. Edward Otis Handy III,Financial Services,US,651,401 348 1200,23 Broad Street,Westerly,RI,02891-0512,17.1012,58.9512,https://financialmodelingprep.com/image-stock/WASH.png,1987-06-08,False,False,True,False,True
